,budget,popularity,revenue,runtime,market_share_genres,promedio_revenue_month,promedio_revenue_cast,promedio_revenue_crew,promedio_revenue_production_companies
4408,4473493.944659112,16.044,24928914.38939862,107.0,0.0687080828234946,92037411.31436121,113376668.97537795,24928914.38939862,24928914.38939862
4409,34509810.43022744,81.358,206866444.8253936,105.0,0.0687080828234946,118736550.8626721,344847669.58883184,162531199.6805026,102660536.7044503
4410,40900516.06545474,49.626,188311979.39422736,94.0,0.0687080828234946,118736550.8626721,98962571.34383354,240297490.0874577,280547741.7950776
4411,255628.2254090921,3.653,38344.23381136382,97.0,0.0687080828234946,203966349.12633517,20454945.150211424,38344.23381136382,38344.23381136382
4412,63907056.35227303,66.902,332439376.68604034,112.0,0.0687080828234946,232559979.0270753,332439376.68604034,498373925.35549474,316745963.7218026
4413,14059552.397500066,4.64,2312830.879199191,101.0,0.0687080828234946,185691009.3341934,30269674.68512648,2312830.879199191,2312830.879199191
4414,118867124.81522784,57.192,617163461.0612795,105.0,0.0687080828234946,91910688.15824017,140615727.85101774,311931993.9771204,230593321.99153924
4415,16615834.651590988,28.17,43137873.98924302,120.0,0.0687080828234946,91910688.15824017,116061545.31949618,54001513.90724839,36552127.37620925
4416,35787951.557272896,21.497,12943042.44109852,91.0,0.0687080828234946,63076230.05666705,18964653.02757222,115778836.93487592,34990656.51348913
4417,25562822.54090921,11.745,22340.628759627605,113.0,1.023971026521466e-06,106972830.34683679,22340.628759627605,137312892.58434063,22340.628759627605
4418,52593588.6077121,39.546,57879480.9339359,102.0,0.2752839771794232,75051078.40614595,298826568.1434266,57879480.9339359,166262452.54288858
4419,2504456.600367243,5.382,2029155.8178363468,108.0,0.2752839771794232,75051078.40614595,2029155.8178363468,2029155.8178363468,2029155.8178363468
4420,10894386.211597506,6.969,35062392.4051414,174.0,0.2752839771794232,75051078.40614595,57186548.657263815,35062392.4051414,32086303.717015978
4421,50089132.00734486,11.867,46199361.535278775,91.0,0.2752839771794232,75051078.40614595,172823210.50501385,81862834.09486112,155294214.77609548
4422,6261141.500918107,6.32,4132353.390605951,112.0,0.2752839771794232,75051078.40614595,4132353.390605951,4132353.390605951,14121117.110689597
4423,106439405.51560782,20.924,260558912.49580875,115.0,0.2752839771794232,92037411.31436121,131705856.95365396,121129542.91658045,228308166.46423396
4424,81394839.5119354,23.811,196567982.684187,103.0,0.2752839771794232,92037411.31436121,173039586.20689863,320821857.91057175,184663553.86068106
4425,15026739.602203457,22.139,101772057.61940122,110.0,0.2752839771794232,92037411.31436121,101772057.61940122,101772057.61940122,101772057.61940122
4426,313057075.0459053,112.517,355807022.208704,132.0,0.2752839771794232,118736550.8626721,210209717.61516073,840522619.8010564,344958027.02901816
4427,9391712.25137716,41.183,12659601.10500605,93.0,0.2752839771794232,118736550.8626721,12659601.10500605,6555220.090693618,12659601.10500605
4428,52593588.6077121,46.643,252430852.6233978,109.0,0.2752839771794232,118736550.8626721,209209477.1219398,344171879.0228619,173882999.32423982
4429,81394839.5119354,57.545,56108321.712786384,93.0,0.2752839771794232,118736550.8626721,169295574.34155357,56108321.712786384,56108321.712786384
4430,1377451.1302019835,29.652,5140631.3389459,101.0,0.2752839771794232,118736550.8626721,6557907.942018266,6557907.942018266,4922668.2392969625
4431,25044566.00367243,12.933,21117055.875095416,93.0,0.2752839771794232,106972830.34683679,475861191.211517,10743401.011627201,21117055.875095416
4432,25044566.00367243,67.307,40326797.74596235,95.0,0.2752839771794232,106972830.34683679,90799280.6073579,40326797.74596235,47221466.105495214
4433,37566849.00550864,26.544,50522635.91367222,94.0,0.2752839771794232,106972830.34683679,57232808.946043946,116166194.04463084,19831340.08516107
4434,13774511.302019836,9.118,9016043.761322074,105.0,0.2752839771794232,203966349.12633517,9016043.761322074,9016043.761322074,9016043.761322074
4435,1627896.7902387078,2.458,1915909.2992809408,120.0,0.2752839771794232,203966349.12633517,1137639.2840576372,2912025.177646881,1915909.2992809408
4436,281751367.54131484,84.499,781423988.9795455,106.0,0.2752839771794232,203966349.12633517,578214973.9041386,381130157.9148673,173882999.32423982
4437,8389929.611230263,6.024,38819077.30569226,143.0,0.2752839771794232,232559979.0270753,19011700.720434617,38819077.30569226,66165677.805613115
4438,81394839.5119354,10.431,92296.739093334,87.0,0.2752839771794232,232559979.0270753,114973653.24652523,92296.739093334,92296.739093334
4439,86403752.71266988,123.704,145849008.64310068,94.0,0.2752839771794232,232559979.0270753,84143348.66035967,185245993.68648016,67366879.08793636
4440,1753119.62025707,7.999,5134136.030752848,160.0,0.2752839771794232,232559979.0270753,5134136.030752848,4610650.371943014,6465398.452865079
4441,269229084.5394786,294.195,949102225.7855352,136.0,0.2752839771794232,232559979.0270753,905050403.6893266,484718589.3553891,761769528.6739825
4442,2441845.185358062,2.206,2504456.600367243,120.0,0.2752839771794232,185691009.3341934,2504456.600367243,3297685.7325589303,3539409.0809929883
4443,313057075.0459053,134.423,1353710493.2483244,165.0,0.2752839771794232,185691009.3341934,319397803.0228349,677002118.1589912,1353710493.2483244
4444,156528537.52295268,70.366,248945583.1979985,121.0,0.2752839771794232,91910688.15824017,124948655.39775087,272330188.1057659,248945583.1979985
4445,2091221.261306648,7.628,6135918.670899745,160.0,0.2752839771794232,91910688.15824017,6135918.670899745,4610650.371943014,11393060.622488057
4446,125222830.01836212,72.514,394421804.72836286,103.0,0.2752839771794232,91910688.15824017,257042049.32858786,276810198.7234337,121287204.35303342
4447,162789679.0238708,42.201,346332460.0285301,135.0,0.2752839771794232,91910688.15824017,172913115.22852102,193333898.3426342,228308166.46423396
4448,98926035.71450607,121.248,445408540.2424208,94.0,0.0598127748952507,75051078.40614595,239086247.45388195,414175473.095137,289522696.8240309
4449,3232703.7428503297,7.735,11272341.270528728,160.0,0.0598127748952507,92037411.31436121,11272341.270528728,11272341.270528728,11272341.270528728
4450,106439405.51560782,17.529,229180972.70617872,106.0,0.0598127748952507,118736550.8626721,229180972.70617872,136104057.2912443,123137198.70154786
4451,62611415.00918107,8.411,62736637.83919943,105.0,0.0598127748952507,106972830.34683679,62736637.83919943,120178926.2794663,44675834.51039083
4452,31305707.504590534,14.9,10999971.597412389,137.0,0.0598127748952507,203966349.12633517,10999971.597412389,31239792.166307498,10999971.597412389
4453,212878811.03121564,58.478,496633743.8528243,127.0,0.0598127748952507,203966349.12633517,261454010.28146294,347898330.9663379,228308166.46423396
4454,1565285.3752295268,2.051,728914.5801670849,80.0,0.1585129479411236,92037411.31436121,728914.5801670849,728914.5801670849,728914.5801670849
4455,87655981.0128535,47.269,436827715.94019735,86.0,0.1585129479411236,118736550.8626721,164890832.00581583,919976991.624748,228308166.46423396
4456,75133698.01101728,17.45,154091752.59215567,88.0,0.1585129479411236,118736550.8626721,180822195.33252317,154091752.59215567,370417844.5373915
4457,181573103.5266251,70.853,935315957.3120048,93.0,0.1585129479411236,232559979.0270753,311978593.7723546,723291304.5263186,563695115.4311917
4458,231662235.53397,90.607,674930025.1291269,93.0,0.1585129479411236,232559979.0270753,674930025.1291269,674930025.1291269,344958027.02901816
4459,118961688.51744404,111.202,1098510742.2088115,88.0,0.1585129479411236,232559979.0270753,960512344.4177701,1098510742.2088115,661442774.9159448
4460,13148397.151928024,42.692,28801250.904223293,90.0,0.1585129479411236,91910688.15824017,34432200.437464036,34432200.437464036,55796572.863188624
4461,7513369.801101728,10.332,43827990.50642675,110.0,0.1231571275908485,75051078.40614595,43827990.50642675,43827990.50642675,29565541.703321505
4462,626114.1500918107,9.9,471585.4211642513,85.0,0.1231571275908485,75051078.40614595,99915123.98566882,12256888.824640742,471585.4211642513
4463,3756684.900550864,35.689,14961566.1280921,87.0,0.1231571275908485,75051078.40614595,45287705.54273366,14961566.1280921,37944720.766917825
4464,8139483.951193539,5.185,4027615.7633502926,97.0,0.1231571275908485,92037411.31436121,54788843.566824116,4027615.7633502926,4027615.7633502926
4465,43827990.50642675,23.332,30253753.08536848,98.0,0.1231571275908485,92037411.31436121,46540206.0422521,15366540.245124,102660536.7044503
4466,15026739.602203457,229.124,128643748.68364328,88.0,0.1231571275908485,118736550.8626721,128643748.68364328,128643748.68364328,199886916.9293074
4467,10017826.401468972,8.499,2070925.145017272,91.0,0.1231571275908485,118736550.8626721,1561136.9622129763,1561136.9622129763,2070925.145017272
4468,62611415.00918107,79.313,294260607.3331763,113.0,0.1231571275908485,106972830.34683679,382331615.8096965,176169555.03383192,228308166.46423396
4469,37566849.00550864,57.459,68646280.1084843,92.0,0.1231571275908485,106972830.34683679,68646280.1084843,184149533.9834617,68646280.1084843
4470,15026739.602203457,15.336,120302207.6783887,122.0,0.1231571275908485,106972830.34683679,120302207.6783887,217275652.09007472,137691566.63683686
4471,6261141.500918107,10.83,11528602.278791506,99.0,0.1231571275908485,106972830.34683679,311343550.51118016,41774886.368524194,5821294.730391837
4472,37566849.00550864,17.394,67832409.35151955,124.0,0.1231571275908485,106972830.34683679,104137617.00250936,157193800.8554054,228308166.46423396
4473,187834245.0275432,43.627,307456044.44120073,113.0,0.1231571275908485,203966349.12633517,340115662.38746697,390791056.7827579,240519372.12848142
4474,6261141.500918107,9.777,5897051.113726518,93.0,0.1231571275908485,203966349.12633517,5897051.113726518,47260768.27309326,55183817.4422268
4475,81394839.5119354,35.652,224624127.69632185,83.0,0.1231571275908485,203966349.12633517,171999644.0304951,261694939.01211533,224624127.69632185
4476,20035652.802937943,15.705,85481068.32533237,94.0,0.1231571275908485,203966349.12633517,271229972.15925556,75740272.35076591,108177290.92064576
4477,939171.225137716,16.518,5540733.30759417,86.0,0.1231571275908485,232559979.0270753,5540733.30759417,1016672817.0114338,3139208.8965578913
4478,93917122.5137716,17.404,74405668.75625843,123.0,0.1231571275908485,232559979.0270753,97425741.58720385,159930329.85497755,99912480.37844191
4479,87655981.0128535,56.945,72702330.21984686,116.0,0.1231571275908485,232559979.0270753,210167448.2596654,48874026.255855314,102660536.7044503
4480,12522283.001836214,20.422,12066833.79454813,101.0,0.1231571275908485,232559979.0270753,304614941.4712729,8589261.91830191,12066833.79454813
4481,62611415.00918107,98.217,687934551.2671903,107.0,0.1231571275908485,232559979.0270753,185852028.2061026,396437544.51942235,228308166.46423396
4482,10017826.401468972,16.328,11430669.260119043,104.0,0.1231571275908485,185691009.3341934,7068848.472589642,77396910.33232236,11430669.260119043
4483,85151524.41248626,47.237,85486948.78943004,102.0,0.1231571275908485,185691009.3341934,311978593.7723546,48431169.886141315,319548119.51345915
4484,27549022.60403968,26.244,95415461.25961672,94.0,0.1231571275908485,91910688.15824017,96193190.795168,122300517.7296512,122401484.56883177
4485,118961688.51744404,14.418,131368448.44967511,85.0,0.1231571275908485,91910688.15824017,143534783.91711125,341580261.05798167,131368448.44967511
4486,32557935.80477416,44.419,37138275.1219991,111.0,0.0092653103398074,118736550.8626721,72145819.12843652,90834919.8307606,102660536.7044503
4487,500891.3200734486,2.853,626114.1500918107,122.0,0.0092653103398074,106972830.34683679,626114.1500918107,626114.1500918107,626114.1500918107
4488,5779515.713242983,3.561,5442357.000103444,100.0,0.0092653103398074,232559979.0270753,5442357.000103444,5442357.000103444,5442357.000103444
4489,56350273.50826296,16.837,103892563.49173597,131.0,0.0092653103398074,185691009.3341934,210209717.61516073,138697087.16320288,102660536.7044503
4490,18783424.50275432,14.682,47497601.71212435,97.0,0.0092653103398074,185691009.3341934,318792053.50000453,33948593.553259924,35539601.044333845
4491,375668.4900550864,0.6,363146.2070532502,86.0,0.0040448087374695,118736550.8626721,363146.2070532502,363146.2070532502,363146.2070532502
4492,6261141.500918107,12.47,43607302.79971559,78.0,0.0040448087374695,106972830.34683679,120414080.28011869,78062946.02816376,78062946.02816376
4493,15026739.602203457,16.571,40981620.48206417,93.0,0.0040448087374695,232559979.0270753,40981620.48206417,40981620.48206417,188894555.2621834
4494,72629241.41065004,54.965,63068950.42881727,125.0,0.078494027685721,75051078.40614595,68311029.00890115,63068950.42881727,922036077.3794593
4495,31305707.504590534,76.575,96770113.06915726,117.0,0.078494027685721,75051078.40614595,236631168.79412267,88193234.79373942,74005442.79100497
4496,50089132.00734486,11.972,30954100.58132348,107.0,0.078494027685721,92037411.31436121,86510009.62616137,74900786.55572312,101048102.99963905
4497,21287881.103121564,23.279,159948042.4224829,95.0,0.078494027685721,92037411.31436121,1103900777.2122068,60838602.7191324,106465337.48769724
4498,37566849.00550864,34.948,245580214.63234183,104.0,0.078494027685721,92037411.31436121,168923254.4395597,128756338.22297885,186877081.1541946
4499,13774511.302019836,16.77,13148397.151928024,97.0,0.078494027685721,92037411.31436121,108364026.01096676,27648575.330295432,13148397.151928024
4500,3130570.7504590536,12.601,10412.278316026812,102.0,0.078494027685721,92037411.31436121,10412.278316026812,10412.278316026812,10412.278316026812
4501,50089132.00734486,40.249,27604467.5164869,91.0,0.078494027685721,118736550.8626721,241686682.76888058,83920191.36372927,256678100.51166594
4502,34515664.52036803,7.665,36556714.00259952,148.0,0.078494027685721,118736550.8626721,36556714.00259952,75652592.6737555,36556714.00259952
4503,55724159.35817115,21.139,290924569.71099484,120.0,0.078494027685721,118736550.8626721,244030306.69854027,180670222.9453701,328817435.4908433
4504,10017826.401468972,8.777,18481633.725725166,137.0,0.078494027685721,118736550.8626721,6726385.614651017,18481633.725725166,18481633.725725166
4505,8081426.890512126,6.867,2254010.9403305184,127.0,0.078494027685721,106972830.34683679,2254010.9403305184,2254010.9403305184,4506711.126031562
4506,31305707.504590534,30.032,124417820.0288495,101.0,0.078494027685721,106972830.34683679,164890832.00581583,89470129.7484455,54169582.91340417
4507,1627896.7902387078,2.274,2880125.090422329,140.0,0.078494027685721,106972830.34683679,2880125.090422329,2880125.090422329,2880125.090422329
4508,4508021.880661037,6.675,30387.82416055594,120.0,0.078494027685721,106972830.34683679,30387.82416055594,30387.82416055594,30387.82416055594
4509,1252228.3001836217,17.933,11443285.460243396,95.0,0.078494027685721,203966349.12633517,11443285.460243396,11443285.460243396,11443285.460243396
4510,626114.1500918107,4.53,145517.69407943808,84.0,0.078494027685721,203966349.12633517,807183.6613194098,538347.7153453261,73096.7587382984
4511,19284315.82282777,9.376,32259939.27949456,123.0,0.078494027685721,203966349.12633517,53407324.56290587,23298273.666794658,27810389.12700692
4512,11896168.851744404,11.966,15339.796677249362,168.0,0.078494027685721,203966349.12633517,15339.796677249362,2129354.800617322,5108005.928679523
4513,25670680.15376424,12.059,7592956.422948198,109.0,0.078494027685721,203966349.12633517,190847740.32797664,41344960.147194736,7592956.422948198
4514,32996215.709838424,9.012,1974372.0819316127,94.0,0.078494027685721,232559979.0270753,1121196.581854269,61248166.84501852,108177290.92064576
4515,8765598.10128535,25.03,209399583.6073648,110.0,0.078494027685721,232559979.0270753,158593162.91740695,204237632.01598078,304200174.6119193
4516,25044566.00367243,12.839,83773124.09323274,114.0,0.078494027685721,232559979.0270753,77803181.0509397,63408475.18970226,55801985.62964165
4517,20035652.802937943,13.334,15571180.918100692,114.0,0.078494027685721,232559979.0270753,267241267.2369315,15571180.918100692,170820555.77923113
4518,2254010.9403305184,9.748,26431716.894287635,93.0,0.078494027685721,232559979.0270753,26431716.894287635,26431716.894287635,26431716.894287635
4519,5008913.200734486,8.04,802803.5632477197,115.0,0.078494027685721,185691009.3341934,802803.5632477197,802803.5632477197,77880882.5304451
4520,375668.4900550864,8.319,3443972.1882875096,88.0,0.078494027685721,185691009.3341934,3443972.1882875096,3443972.1882875096,3443972.1882875096
4521,37566849.00550864,15.887,143105966.23692775,100.0,0.078494027685721,91910688.15824017,105978933.41711377,304411680.3100872,173882999.32423982
4522,206617669.53029755,114.832,590078637.3000853,101.0,0.0344831958729987,75051078.40614595,590078637.3000853,590078637.3000853,611649716.6671616
4523,75133698.01101728,41.582,134162987.49246478,90.0,0.0344831958729987,91910688.15824017,134162987.49246478,134162987.49246478,108177290.92064576
4524,87655981.0128535,82.071,200497617.8441894,88.0,0.0287100120806053,75051078.40614595,99815346.52012122,100810167.25418906,107740326.13935083
4525,187834245.0275432,82.965,378135483.7413971,99.0,0.0287100120806053,118736550.8626721,298826568.1434266,240898452.59064808,253279041.6211746
4526,7500847.518099892,6.12,24355840.43857144,145.0,0.0287100120806053,185691009.3341934,24355840.43857144,159339364.04526517,24355840.43857144
4527,15026739.602203457,9.96,12050000.08950876,145.0,0.0005737346475704,232559979.0270753,12050000.08950876,12050000.08950876,12050000.08950876
4528,3756684.900550864,16.139,27549.02260403967,112.0,0.0114058943706997,75051078.40614595,27549.02260403967,27549.02260403967,27549.02260403967
4529,3756684.900550864,9.574,3769.207183552701,91.0,0.0114058943706997,92037411.31436121,3769.207183552701,3769.207183552701,14299227.480806343
4530,3756684.900550864,38.774,103327759.69144943,110.0,0.0114058943706997,118736550.8626721,55528180.678856015,158519532.03403112,52870375.35175526
4531,8014261.121175177,27.184,13799524.562316004,80.0,0.0114058943706997,118736550.8626721,13799524.562316004,5375949.573535864,19275499.050852742
4532,37566849.00550864,46.771,88959869.99156119,95.0,0.0114058943706997,106972830.34683679,169295574.34155357,88959869.99156119,95595213.3901105
4533,6261141.500918107,28.683,10636086.57566203,83.0,0.0114058943706997,203966349.12633517,10636086.57566203,5802811.4682244435,87245141.19661456
4534,125222.83001836216,20.59,118961.68851744404,86.0,0.0114058943706997,203966349.12633517,118961.68851744404,118961.68851744404,118961.68851744404
4535,1252228.3001836217,46.524,22681522.29301662,88.0,0.0114058943706997,203966349.12633517,22681522.29301662,22681522.29301662,22681522.29301662
4536,1252228.3001836217,9.213,4628481.2342255,85.0,0.008595541242131,232559979.0270753,4628481.2342255,4628481.2342255,4628481.2342255
4537,41323533.9060595,31.5,175901443.48910522,99.0,0.008595541242131,185691009.3341934,175901443.48910522,103616725.57234171,166262452.54288858
4538,1502673.9602203458,6.761,20035652.802937943,122.0,0.0009539542003609,118736550.8626721,20035652.802937943,20035652.802937943,11393060.622488057
4539,11270054.701652592,9.837,10397578.408010956,102.0,0.0106871573729874,118736550.8626721,190847740.32797664,10397578.408010956,9045155.90026097
4540,21287881.103121564,19.46,91719312.83178164,111.0,0.0106871573729874,106972830.34683679,86361874.5959712,78539959.89822832,91719312.83178164
4541,50089132.00734486,18.794,99802595.52463464,110.0,0.0106871573729874,203966349.12633517,123683751.65498264,116651837.89546293,95595213.3901105
4542,6386364.330936469,5.838,22540109.403305184,146.0,0.0106871573729874,185691009.3341934,16094709.59313117,22540109.403305184,22540109.403305184
4543,18783424.50275432,73.991,181573103.5266251,84.0,0.1645365094148064,92037411.31436121,106398027.90677586,181573103.5266251,184663553.86068106
4544,93917122.5137716,54.948,865553589.9119047,142.0,0.1645365094148064,118736550.8626721,352444303.92177695,395076265.4745488,95595213.3901105
4545,2003565.2802937943,0.6,797656.904933965,41.0,0.1645365094148064,106972830.34683679,797656.904933965,797656.904933965,797656.904933965
4546,2003565.2802937943,0.6,797656.904933965,41.0,0.1645365094148064,106972830.34683679,797656.904933965,797656.904933965,797656.904933965
4547,275490226.0403967,247.52,1901903770.6409616,143.0,0.1645365094148064,106972830.34683679,1020247423.7893753,1221298436.2241735,1302676057.5702977
4548,162789679.0238708,109.218,505091881.0873372,124.0,0.1645365094148064,203966349.12633517,505091881.0873372,242089443.99570662,184663553.86068106
4549,1252228.3001836217,21.001,127424860.96195205,83.0,0.0314816025919294,75051078.40614595,127424860.96195205,66383944.47795006,127424860.96195205
4550,31305707.504590534,57.581,120542266.1046754,109.0,0.0314816025919294,75051078.40614595,185852028.2061026,60307450.20062334,228308166.46423396
4551,15026739.602203457,8.202,3156.86754476291,90.0,0.0314816025919294,118736550.8626721,53288337.355666436,3156.86754476291,3156.86754476291
4552,17531196.2025707,27.933,16969163.583512485,119.0,0.0314816025919294,118736550.8626721,181904589.70544916,21110758.63645862,16969163.583512485
4553,31305707.504590534,14.861,541305.7362335748,113.0,0.0314816025919294,118736550.8626721,80961252.86767998,44076890.23846095,541305.7362335748
4554,261715714.7383769,36.011,379457087.99386746,131.0,0.0314816025919294,106972830.34683679,210209717.61516073,262884265.38126686,228308166.46423396
4555,150267.39602203458,3.634,162789.6790238708,130.0,0.0314816025919294,203966349.12633517,4992394.09717196,1550278.8515415217,35095234.22133569
4556,538458.1690789572,1.21,7262924.141065004,126.0,0.0314816025919294,232559979.0270753,7262924.141065004,7262924.141065004,7262924.141065004
4557,2513060.6610178044,6.628,8816449.840327507,132.0,0.0314816025919294,91910688.15824017,8816449.840327507,8816449.840327507,8816449.840327507
4558,626114.1500918107,2.416,19934.22231062307,103.0,0.0314816025919294,91910688.15824017,19934.22231062307,19934.22231062307,19934.22231062307
4559,1627896.7902387078,1.12,29904.46403668506,114.0,1.423836266176268e-06,203966349.12633517,29904.46403668506,29904.46403668506,29904.46403668506
4560,8021975.435389565,13.757,4592698.181016889,120.0,0.4325799741047328,75051078.40614595,4592698.181016889,4592698.181016889,4592698.181016889
4561,6656388.386272865,1.944,10555130.155375544,160.0,0.4325799741047328,75051078.40614595,10555130.155375544,10555130.155375544,10555130.155375544
4562,4763819.258554419,18.326,79080308.02645266,130.0,0.4325799741047328,75051078.40614595,119851794.76594406,43292065.086698346,79080308.02645266
4563,4566355.247837137,2.158,10243445.555958984,144.0,0.4325799741047328,75051078.40614595,6821951.372821711,6821951.372821711,10243445.555958984
4564,43195252.34440535,56.566,57038270.58587973,118.0,0.4325799741047328,75051078.40614595,57232808.946043946,226884715.75122747,34990656.51348913
4565,20980551.138711173,4.377,62941653.41613352,147.0,0.4325799741047328,75051078.40614595,35561330.77310741,35561330.77310741,62941653.41613352
4566,11107350.602847092,7.974,60430417.20133716,120.0,0.4325799741047328,75051078.40614595,60430417.20133716,60430417.20133716,55579471.61890905
4567,67878253.68406555,20.367,11711873.096007312,92.0,0.4325799741047328,75051078.40614595,257042049.32858786,75134142.69341017,79556077.64700425
4568,113541806.16243692,61.432,375988979.1219541,98.0,0.4325799741047328,92037411.31436121,271229972.15925556,168198381.96958017,375988979.1219541
4569,16043950.87077913,9.749,5508084.563799126,130.0,0.4325799741047328,92037411.31436121,5508084.563799126,5508084.563799126,5508084.563799126
4570,4072695.221043933,3.563,22214701.205694184,116.0,0.4325799741047328,118736550.8626721,22214701.205694184,12229979.57681608,10783398.854787363
4571,10490275.569355588,10.98,12029.2607028834,99.0,0.4325799741047328,118736550.8626721,273112830.2032924,12029.2607028834,74926.46820808435
4572,86390504.6888107,76.231,198729804.39198208,120.0,0.4325799741047328,118736550.8626721,170754564.57736668,144013262.7051787,69681356.10115328
4573,54302602.947252445,30.705,78155269.35599655,125.0,0.4325799741047328,118736550.8626721,62564375.836151585,59699391.59399079,74005442.79100497
4574,148098008.0379612,39.43,353174962.3022323,124.0,0.4325799741047328,106972830.34683679,433601206.9470119,353174962.3022323,228308166.46423396
4575,246830013.39660203,116.389,1499259388.0275145,130.0,0.4325799741047328,106972830.34683679,1020247423.7893753,532570593.7515018,1302676057.5702977
4576,8515635.46218277,0.6,13575650.736813111,150.0,0.4325799741047328,203966349.12633517,13575650.736813111,13575650.736813111,10271094.407752952
4577,234488512.72677192,53.886,576798849.656431,132.0,0.4325799741047328,203966349.12633517,267241267.2369315,498373925.35549474,316745963.7218026
4578,24683001.3396602,60.381,10308713.58225138,100.0,0.4325799741047328,203966349.12633517,57232808.946043946,10731081.96722565,95595213.3901105
4579,197464010.7172816,12.224,973350669.4854252,131.0,0.4325799741047328,203966349.12633517,529009253.0593965,468842474.29602706,228308166.46423396
4580,1299255.1854665647,4.597,575222.5364199772,119.0,0.4325799741047328,203966349.12633517,575222.5364199772,575222.5364199772,1805960.7994813118
4581,39492802.143456325,35.089,155553905.98892716,107.0,0.4325799741047328,232559979.0270753,140615727.85101774,155553905.98892716,173882999.32423982
4582,277683765.0711773,94.379,930605326.5479386,143.0,0.4325799741047328,232559979.0270753,475861191.211517,495452436.7938258,326489483.9494422
4583,246830013.39660203,121.241,656401225.3759186,116.0,0.4325799741047328,232559979.0270753,318792053.50000453,199170792.44622487,328817435.4908433
4584,53068452.88026944,56.43,195827749.8754742,117.0,0.4325799741047328,232559979.0270753,248249183.9401938,283429360.0243006,149618837.38077158
4585,185122510.0474516,68.737,253453372.22463223,131.0,0.4325799741047328,232559979.0270753,158593162.91740695,549048477.817346,253453372.22463223
4586,265342264.4013472,51.944,321498702.6764658,149.0,0.4325799741047328,185691009.3341934,340115662.38746697,541908740.6315291,344958027.02901816
4587,30853751.67457525,45.428,2536105.572796134,105.0,0.4325799741047328,185691009.3341934,2536105.572796134,2536105.572796134,19945856.38117203
4588,222147012.0569418,142.602,503043153.7423696,131.0,0.4325799741047328,185691009.3341934,172065996.54614034,184460043.7961882,503043153.7423696
4589,166610259.04270637,96.803,724698680.3449363,98.0,0.2051513862557197,118736550.8626721,140405717.54611227,483326661.2514951,563695115.4311917
4590,123415006.69830102,44.285,331278748.33112395,102.0,0.2051513862557197,203966349.12633517,124948655.39775087,443440998.3928866,661442774.9159448
4591,246830013.39660203,88.638,917664138.7849108,104.0,0.2051513862557197,232559979.0270753,503628559.147038,537476994.3897719,918661370.921403
4592,93795405.09070876,81.587,1198065845.397303,98.0,0.2051513862557197,232559979.0270753,304614941.4712729,950858452.8512962,884990497.9628298
4593,166610259.04270637,31.787,348734626.11773485,96.0,0.2051513862557197,185691009.3341934,273021791.0820348,348734626.11773485,563695115.4311917
4594,7404900.401898061,77.466,40034579.21306106,90.0,0.0880014167185763,75051078.40614595,375013338.41446984,61229881.99579489,40034579.21306106
4595,8021975.435389565,2.795,9996615.542562382,151.0,0.0880014167185763,75051078.40614595,6218040.854493916,12666496.161930526,7241733.415461261
4596,3085375.167457525,86.927,74223862.10292096,86.0,0.0880014167185763,75051078.40614595,68811906.76207876,43451902.30206425,74005442.79100497
4597,1851225.1004745152,1.235,238290.92908314656,99.0,0.0880014167185763,75051078.40614595,238290.92908314656,238290.92908314656,238290.92908314656
4598,43195252.34440535,27.556,214698928.7442,111.0,0.0880014167185763,92037411.31436121,282112489.40182763,230504251.9070778,164470975.49981347
4599,16043950.87077913,21.812,59320252.3183834,93.0,0.0880014167185763,118736550.8626721,59320252.3183834,59320252.3183834,141009475.3377773
4600,3085375.167457525,1.24,4539858.045899012,82.0,0.0880014167185763,118736550.8626721,4539858.045899012,2834828.8343966734,10844597.510080948
4601,6170750.33491505,13.078,14469322.24916678,90.0,0.0880014167185763,118736550.8626721,116061545.31949618,54001513.90724839,36552127.37620925
4602,37024502.0094903,12.3,33862462.67402186,100.0,0.0880014167185763,118736550.8626721,304614941.4712729,33862462.67402186,147986262.88123566
4603,16043950.87077913,11.799,23001102.862525824,107.0,0.0880014167185763,118736550.8626721,45297503.73060393,14057325.026618846,108177290.92064576
4604,1028457.9777691528,1.222,3908141.056012821,160.0,0.0880014167185763,106972830.34683679,3386990.724591121,2912025.177646881,3908141.056012821
4605,45663552.478371374,2.184,6787825.368406556,120.0,0.0880014167185763,106972830.34683679,6787825.368406556,5292483.298040888,11393060.622488057
4606,24683001.3396602,75.859,96731132.1576442,86.0,0.0880014167185763,106972830.34683679,96731132.1576442,71859806.4215151,87245141.19661456
4607,8639050.46888107,6.362,13960114.399829725,90.0,0.0880014167185763,106972830.34683679,13960114.399829725,13960114.399829725,13960114.399829725
4608,43195252.34440535,13.07,26928349.795725606,90.0,0.0880014167185763,106972830.34683679,111628952.30330655,26928349.795725606,69681356.10115328
4609,382586.52076473314,4.768,14809800.803796122,138.0,0.0880014167185763,203966349.12633517,14809800.803796122,14809800.803796122,8072847.34987179
4610,1059606.691309737,1.565,472005.62971792015,137.0,0.0880014167185763,203966349.12633517,885999.8912555459,472005.62971792015,472005.62971792015
4611,3332205.180854128,4.185,6664410.361708255,111.0,0.0880014167185763,203966349.12633517,16094709.59313117,6664410.361708255,10783398.854787363
