,budget,genres,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,crew,cast,keywords,month,day,market_share_genres,people_vaccinated,people_fully_vaccinated,total_boosters,New_cases,New_deaths
4322,6390705.635227303,3,9.55,937,70,3342048.90918804,97.0,19,455,2251,23,5,13,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4323,25562822.54090921,3,31.777,447,70,276330906.0892819,92.0,19,934,320,238,5,16,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4324,102251290.16363683,3,97.728,1146,70,749967590.1027464,102.0,19,2351,275,610,5,25,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4325,25562822.54090921,3,16.1,1681,70,18107237.460107364,91.0,19,1147,1093,264,6,10,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4326,70297761.98750032,3,35.724,528,70,239474763.4227743,94.0,19,1489,1008,1186,6,17,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4327,1188671.2481522784,3,10.305,596,11,39500.95153133996,100.0,19,1253,1263,80,6,18,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4328,38344233.811363816,3,14.027,2113,70,95930971.76027592,98.0,19,2360,2159,238,6,30,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4329,102251290.16363683,3,35.6,291,70,217095796.820041,102.0,19,721,1221,1312,7,6,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4330,44734939.44659112,3,32.427,1395,70,268203292.29785535,98.0,19,2136,918,83,7,8,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4331,7029776.198750033,3,8.033,1243,70,113987.18199216826,96.0,19,787,969,877,7,15,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4332,7668846.762272763,3,2.648,834,8,803736.0412022511,99.0,50,886,2095,593,7,22,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4333,63907056.35227303,3,37.999,2184,70,182583989.93337312,118.0,19,806,2044,1107,7,29,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4334,66463338.60636395,3,47.069,2113,70,96436306.58325252,112.0,19,504,918,630,8,5,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4335,5723835.502191334,3,12.096,376,69,113528471.20122404,97.0,19,216,2003,549,8,19,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4336,6390705.635227303,3,9.227,2263,70,31718501.02941314,90.0,19,1038,1692,1083,8,26,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4337,28580.513741863542,3,1.656,1466,50,922371.8224734836,96.0,59,933,1429,891,8,31,0.1705068456192512,0.0,0.0,0.0,0.0,0.0
4338,40900516.06545474,4,63.608,1676,70,106872299.48833278,107.0,19,1156,1432,1237,2,16,0.0099894814830278,0.0,0.0,0.0,0.0,0.0
4339,51125645.08181842,4,16.542,1823,70,109169737.71393897,119.0,19,269,1461,1245,3,17,0.0099894814830278,0.0,0.0,0.0,0.0,0.0
4340,3834423.3811363815,4,11.929,2258,11,956628.560960556,86.0,19,983,1893,949,5,6,0.0099894814830278,0.0,0.0,0.0,0.0,0.0
4341,20162609.81580353,4,89.26,1175,69,948220.9486268512,97.0,19,656,938,682,5,20,0.0099894814830278,0.0,0.0,0.0,0.0,0.0
4342,57774.53522470891,5,10.189,1785,69,288682.2330956148,95.0,19,1292,423,241,1,27,0.0026777339712608,0.0,0.0,0.0,0.0,0.0
4343,5518944.366961438,5,5.862,1389,20,18692591.586483754,106.0,40,2469,1785,228,2,24,0.0026777339712608,0.0,0.0,0.0,0.0,0.0
4344,6390705.635227303,5,9.141,578,70,39440555.52866368,89.0,19,51,1922,11,4,22,0.0026777339712608,0.0,0.0,0.0,0.0,0.0
4345,10225129.016363684,6,11.931,1659,70,32724.24727574493,94.0,19,1632,1475,42,1,10,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4346,21728399.15977283,6,17.16,1903,70,55218614.68455694,86.0,19,460,57,104,1,21,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4347,47291221.70068205,6,26.838,1395,70,122762429.89266875,114.0,19,1603,153,1250,1,28,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4348,24412495.526568297,6,12.922,473,44,7321464.619776458,109.0,19,1366,568,864,2,11,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4349,9841686.678250046,6,12.504,194,32,1370936.7291512152,123.0,19,1883,732,1057,2,14,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4350,2811910.4795000134,6,4.694,2153,27,3706609.268431836,148.0,30,2427,1744,790,2,18,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4351,8563545.551204586,6,5.432,1797,22,1755286.5474650557,113.0,27,2126,482,1123,2,24,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4352,2251524.840040456,6,5.366,726,47,2839106.7664012867,83.0,47,147,1402,1296,2,25,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4353,255628.2254090921,6,14.152,850,70,2934270.764015456,101.0,19,505,1518,686,2,25,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4354,19172116.905681908,6,33.423,446,69,75908076.82921086,107.0,19,1399,147,104,3,2,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4355,6390705.635227303,6,18.291,155,29,31220091.17506289,123.0,48,178,1300,381,3,15,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4356,1214234.0706931876,6,3.309,1858,61,6406356.473327975,96.0,58,1372,2077,1296,3,18,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4357,5112564.508181842,6,9.901,1356,70,324518.7540157154,105.0,19,1051,854,156,3,18,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4358,13843767.665444365,6,9.243,1409,70,13617807.65187625,106.0,19,2366,1683,819,3,18,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4359,7668846.762272763,6,4.568,1274,70,510759.2539197636,97.0,19,1946,26,38,3,25,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4360,19172116.905681908,6,10.943,171,70,5914438.297761988,97.0,19,1773,2106,976,4,14,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4361,48569362.827727504,6,14.499,245,70,149663810.01355776,122.0,19,718,1838,104,4,15,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4362,6135077.409818211,6,2.936,1653,27,10736385.467181869,130.0,19,2028,12,503,4,22,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4363,4537401.001011385,6,9.418,318,57,61350774.098182105,124.0,40,1241,2279,167,5,4,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4364,26840963.667954672,6,11.656,123,68,1240839.856393766,91.0,19,1064,1480,330,5,5,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4365,12781411.270454606,6,14.181,756,70,780926.3346489978,101.0,19,1519,365,8,5,6,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4366,40900516.06545474,6,20.528,1568,70,69881376.83997822,139.0,19,2309,271,1083,5,17,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4367,9458244.340136409,6,18.971,2268,15,20381648.695168696,135.0,19,1348,1239,1153,5,26,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4368,4090051.606545474,6,11.858,1527,70,18292373.646077644,105.0,19,1617,667,1045,6,9,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4369,12781411.270454606,6,16.245,790,3,522350.7158009389,102.0,19,1215,633,949,6,10,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4370,5293369.073872566,6,5.74,425,20,257682.19820025415,87.0,23,1645,1353,1296,6,13,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4371,12781411.270454606,6,9.873,1276,70,2248572.3340369808,98.0,19,379,534,180,6,24,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4372,9841686.678250046,6,8.998,2092,27,204502580.3272737,166.0,30,2507,815,862,7,15,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4373,171277.30172972695,6,7.866,935,13,1702779.231824901,104.0,44,2445,1311,425,7,15,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4374,557908.6019553435,6,0.911,702,47,42362.70951479475,75.0,47,2513,1121,1153,7,22,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4375,3913668.1310132,6,8.018,1682,27,31996984.97445606,143.0,19,2029,30,439,7,22,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4376,127814.11270454606,6,15.966,152,70,2478038.28871658,92.0,32,1607,295,371,7,22,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4377,31953528.17613652,6,122.947,3,70,276895358.77380776,146.0,19,2297,639,756,8,9,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4378,10225129.016363684,6,32.74,1190,57,62628915.225227565,122.0,40,1305,1661,56,8,10,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4379,7796660.874977309,6,3.864,222,27,10097314.90365914,164.0,30,1852,95,871,8,12,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4380,31953528.17613652,6,9.268,967,20,15070535.188029358,118.0,29,1747,1965,1004,8,24,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4381,19172116.905681908,6,12.76,1796,69,1109987.602230233,119.0,53,1427,9,77,9,1,0.0583805228272896,0.0,0.0,0.0,0.0,0.0
4382,26840963.667954672,7,30.822,446,70,92699736.4086616,99.0,19,497,2296,104,3,25,0.0120200628363806,0.0,0.0,0.0,0.0,0.0
4383,23006540.28681829,7,52.319,659,70,60186374.750032425,112.0,19,2123,143,104,4,8,0.0120200628363806,0.0,0.0,0.0,0.0,0.0
4384,34509810.43022744,7,34.639,572,70,109363263.61826718,89.0,19,2002,998,1125,8,18,0.0120200628363806,0.0,0.0,0.0,0.0,0.0
4385,63907056.35227303,8,36.863,1921,70,36978413.48114417,105.0,19,1760,1615,649,2,24,0.0943609307595819,0.0,0.0,0.0,0.0,0.0
4386,53681927.335909344,8,28.672,132,11,113961826.22848994,100.0,19,341,89,1290,3,11,0.0943609307595819,0.0,0.0,0.0,0.0,0.0
4387,21728399.15977283,8,21.981,1587,59,193151688.89088976,94.0,19,2475,1656,872,5,11,0.0943609307595819,0.0,0.0,0.0,0.0,0.0
4388,159767640.88068256,8,170.06,2184,69,1714640661.3967898,130.0,19,553,486,1054,7,7,0.0943609307595819,0.0,0.0,0.0,0.0,0.0
4389,2556282.254090921,10,12.83,648,20,16745785.816259954,85.0,19,366,619,1164,1,21,0.0243083097713737,0.0,0.0,0.0,0.0,0.0
4390,51125645.08181842,10,51.666,572,70,124275476.74303052,111.0,19,2450,504,1074,4,11,0.0243083097713737,0.0,0.0,0.0,0.0,0.0
4391,76688467.62272763,10,26.289,1305,70,100090120.9542906,87.0,19,2119,1680,1248,5,5,0.0243083097713737,0.0,0.0,0.0,0.0,0.0
4392,6390705.635227303,10,18.822,227,11,32673024.49193745,86.0,19,809,1898,774,7,20,0.0243083097713737,0.0,0.0,0.0,0.0,0.0
4393,60072632.97113664,10,57.516,1516,70,201802689.9705713,92.0,19,2250,637,932,8,12,0.0243083097713737,0.0,0.0,0.0,0.0,0.0
4394,6132821.490728975,10,17.67,194,69,268021.0817769249,107.0,23,1688,1783,1153,8,17,0.0243083097713737,0.0,0.0,0.0,0.0,0.0
4395,958605.8452840954,10,22.753,519,70,100201.15179585593,102.0,19,2324,1935,52,8,18,0.0243083097713737,0.0,0.0,0.0,0.0,0.0
4396,38344233.811363816,10,17.841,2056,70,52407118.32278209,106.0,19,430,162,1159,8,18,0.0243083097713737,0.0,0.0,0.0,0.0,0.0
4397,5112564.508181842,10,11.852,1748,70,1411939.4965068337,88.0,19,1296,1526,230,8,19,0.0243083097713737,0.0,0.0,0.0,0.0,0.0
4398,639070.5635227303,10,11.204,2187,69,575514.9959803948,95.0,58,220,1602,925,9,2,0.0243083097713737,0.0,0.0,0.0,0.0,0.0
4399,16615834.651590988,11,10.889,979,70,125822710.0341174,105.0,19,1167,1137,711,2,11,0.006860365219019,0.0,0.0,0.0,0.0,0.0
4400,11503270.143409146,11,10.43,1734,70,23854252.05163767,84.0,19,1298,1294,268,8,11,0.006860365219019,0.0,0.0,0.0,0.0,0.0
4401,6390705.635227303,12,23.409,2012,22,4016116.254910402,87.0,19,1966,1671,1076,8,19,0.0001840765865821,0.0,0.0,0.0,0.0,0.0
4402,31953528.17613652,13,14.185,1550,69,6583734.342657089,121.0,17,1175,897,36,3,3,0.009062384829219,0.0,0.0,0.0,0.0,0.0
4403,44734939.44659112,13,52.486,360,70,191136093.5652084,109.0,19,2454,1142,630,7,21,0.009062384829219,0.0,0.0,0.0,0.0,0.0
4404,64162684.57768212,14,17.358,2113,70,163435112.18966314,106.0,19,785,1450,566,3,3,0.0198999611320891,0.0,0.0,0.0,0.0,0.0
4405,89469878.89318223,14,99.306,447,70,270735027.85160136,116.0,19,1182,3,1032,3,8,0.0198999611320891,0.0,0.0,0.0,0.0,0.0
4406,724706.0190347761,16,2.531,1231,27,3744953.5022432,122.0,43,1877,2024,257,1,7,0.0687080828234946,0.0,0.0,0.0,0.0,0.0
4407,20450258.03272737,16,15.506,1789,70,67160829.16638054,91.0,19,384,1299,630,2,4,0.0687080828234946,0.0,0.0,0.0,0.0,0.0
4408,4473493.944659112,16,16.044,232,70,24928914.38939862,107.0,19,918,1225,187,2,11,0.0687080828234946,0.0,0.0,0.0,0.0,0.0
4409,34509810.43022744,16,81.358,1681,70,206866444.8253936,105.0,19,1664,275,824,3,8,0.0687080828234946,0.0,0.0,0.0,0.0,0.0
4410,40900516.06545474,16,49.626,2005,11,188311979.39422736,94.0,19,630,878,147,3,30,0.0687080828234946,0.0,0.0,0.0,0.0,0.0
4411,255628.2254090921,16,3.653,2230,3,38344.23381136382,97.0,19,1287,1054,454,5,11,0.0687080828234946,0.0,0.0,0.0,0.0,0.0
4412,63907056.35227303,16,66.902,208,70,332439376.68604034,112.0,19,920,1029,2,6,8,0.0687080828234946,0.0,0.0,0.0,0.0,0.0
4413,14059552.397500066,16,4.64,564,20,2312830.879199191,101.0,23,602,2227,768,7,12,0.0687080828234946,0.0,0.0,0.0,0.0,0.0
4414,118867124.81522784,16,57.192,612,70,617163461.0612795,105.0,19,2057,888,608,8,3,0.0687080828234946,0.0,0.0,0.0,0.0,0.0
4415,16615834.651590988,16,28.17,642,59,43137873.98924302,120.0,50,1788,163,701,8,17,0.0687080828234946,0.0,0.0,0.0,0.0,0.0
4416,35787951.557272896,16,21.497,958,70,12943042.44109852,91.0,19,539,1935,1072,9,2,0.0687080828234946,0.0,0.0,0.0,0.0,0.0
4417,25562822.54090921,17,11.745,579,70,22340.628759627605,113.0,26,1908,1889,638,4,14,1.023971026521466e-06,0.0,0.0,0.0,0.0,0.0
4418,52593588.6077121,0,39.546,1921,70,57879480.9339359,102.0,19,177,1918,824,1,13,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4419,2504456.600367243,0,5.382,1974,8,2029155.8178363468,108.0,50,30,685,294,1,20,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4420,10894386.211597506,0,6.969,559,27,35062392.4051414,174.0,30,1245,815,987,1,25,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4421,50089132.00734486,0,11.867,1121,70,46199361.535278775,91.0,19,1219,1174,153,1,26,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4422,6261141.500918107,0,6.32,363,20,4132353.390605951,112.0,36,2199,1730,326,1,27,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4423,106439405.51560782,0,20.924,2113,70,260558912.49580875,115.0,19,463,541,234,2,9,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4424,81394839.5119354,0,23.811,611,70,196567982.684187,103.0,19,1529,1784,693,2,14,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4425,15026739.602203457,0,22.139,215,70,101772057.61940122,110.0,19,1616,1878,1149,2,24,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4426,313057075.0459053,0,112.517,2178,70,355807022.208704,132.0,19,121,2103,104,3,7,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4427,9391712.25137716,0,41.183,253,19,12659601.10500605,93.0,19,2338,1118,774,3,10,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4428,52593588.6077121,0,46.643,447,70,252430852.6233978,109.0,19,1831,1079,359,3,14,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4429,81394839.5119354,0,57.545,466,70,56108321.712786384,93.0,19,450,389,1083,3,15,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4430,1377451.1302019835,0,29.652,368,20,5140631.3389459,101.0,33,748,831,720,3,22,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4431,25044566.00367243,0,12.933,718,59,21117055.875095416,93.0,19,1426,801,649,4,4,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4432,25044566.00367243,0,67.307,678,20,40326797.74596235,95.0,19,2221,766,1246,4,12,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4433,37566849.00550864,0,26.544,937,70,50522635.91367222,94.0,19,252,938,824,4,16,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4434,13774511.302019836,0,9.118,744,54,9016043.761322074,105.0,53,1248,51,841,5,3,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4435,1627896.7902387078,0,2.458,120,27,1915909.2992809408,120.0,43,2434,2204,1083,5,4,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4436,281751367.54131484,0,84.499,447,68,781423988.9795455,106.0,19,203,2254,1210,5,23,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4437,8389929.611230263,0,6.024,241,27,38819077.30569226,143.0,30,1848,34,439,6,1,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4438,81394839.5119354,0,10.431,2023,70,92296.739093334,87.0,19,1356,367,1163,6,15,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4439,86403752.71266988,0,123.704,227,70,145849008.64310068,94.0,19,2339,227,1246,6,20,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4440,1753119.62025707,0,7.999,125,27,5134136.030752848,160.0,30,161,1389,702,6,22,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4441,269229084.5394786,0,294.195,1263,70,949102225.7855352,136.0,19,1449,113,686,6,23,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4442,2441845.185358062,0,2.206,90,27,2504456.600367243,120.0,43,95,1150,1002,7,15,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4443,313057075.0459053,0,134.423,1933,70,1353710493.2483244,165.0,19,400,400,293,7,16,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4444,156528537.52295268,0,70.366,2055,11,248945583.1979985,121.0,19,1371,440,1046,8,2,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4445,2091221.261306648,0,7.628,2138,27,6135918.670899745,160.0,30,161,1598,519,8,8,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4446,125222830.01836212,0,72.514,1435,70,394421804.72836286,103.0,19,2176,2078,686,8,8,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4447,162789679.0238708,0,42.201,2113,70,346332460.0285301,135.0,19,2386,987,68,8,8,0.2752839771794232,0.0,0.0,0.0,0.0,0.0
4448,98926035.71450607,1,121.248,2174,70,445408540.2424208,94.0,19,270,592,499,1,19,0.0598127748952507,0.0,0.0,0.0,0.0,0.0
4449,3232703.7428503297,1,7.735,1212,65,11272341.270528728,160.0,3,699,549,57,2,16,0.0598127748952507,0.0,0.0,0.0,0.0,0.0
4450,106439405.51560782,1,17.529,1326,70,229180972.70617872,106.0,19,2295,1318,75,3,15,0.0598127748952507,0.0,0.0,0.0,0.0,0.0
4451,62611415.00918107,1,8.411,1532,7,62736637.83919943,105.0,23,40,37,798,4,3,0.0598127748952507,0.0,0.0,0.0,0.0,0.0
4452,31305707.504590534,1,14.9,1751,8,10999971.597412389,137.0,19,2441,711,104,5,22,0.0598127748952507,0.0,0.0,0.0,0.0,0.0
4453,212878811.03121564,1,58.478,2113,70,496633743.8528243,127.0,19,2055,1257,960,5,30,0.0598127748952507,0.0,0.0,0.0,0.0,0.0
4454,1565285.3752295268,2,2.051,1273,1,728914.5801670849,80.0,19,2442,1649,1137,2,2,0.1585129479411236,0.0,0.0,0.0,0.0,0.0
4455,87655981.0128535,2,47.269,2113,70,436827715.94019735,86.0,19,1333,2291,1230,3,1,0.1585129479411236,0.0,0.0,0.0,0.0,0.0
4456,75133698.01101728,2,17.45,1861,69,154091752.59215567,88.0,19,1815,816,1041,3,12,0.1585129479411236,0.0,0.0,0.0,0.0,0.0
4457,181573103.5266251,2,70.853,604,70,935315957.3120048,93.0,19,419,224,236,6,6,0.1585129479411236,0.0,0.0,0.0,0.0,0.0
4458,231662235.53397,2,90.607,2178,70,674930025.1291269,93.0,19,275,1200,1038,6,21,0.1585129479411236,0.0,0.0,0.0,0.0,0.0
4459,118961688.51744404,2,111.202,261,70,1098510742.2088115,88.0,19,2238,1777,1042,6,27,0.1585129479411236,0.0,0.0,0.0,0.0,0.0
4460,13148397.151928024,2,42.692,1912,59,28801250.904223293,90.0,56,664,2310,536,8,10,0.1585129479411236,0.0,0.0,0.0,0.0,0.0
4461,7513369.801101728,3,10.332,1286,32,43827990.50642675,110.0,36,1411,52,340,1,18,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4462,626114.1500918107,3,9.9,1924,70,471585.4211642513,85.0,19,962,1437,1165,1,22,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4463,3756684.900550864,3,35.689,812,70,14961566.1280921,87.0,19,1380,1239,159,1,23,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4464,8139483.951193539,3,5.185,1440,20,4027615.7633502926,97.0,23,2283,1130,1296,2,14,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4465,43827990.50642675,3,23.332,1681,70,30253753.08536848,98.0,19,550,1692,545,2,23,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4466,15026739.602203457,3,229.124,1827,70,128643748.68364328,88.0,19,1706,2124,131,3,1,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4467,10017826.401468972,3,8.499,1980,20,2070925.145017272,91.0,19,1221,1129,824,3,28,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4468,62611415.00918107,3,79.313,2113,70,294260607.3331763,113.0,19,1165,921,578,4,4,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4469,37566849.00550864,3,57.459,2201,70,68646280.1084843,92.0,19,262,1962,366,4,13,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4470,15026739.602203457,3,15.336,1649,70,120302207.6783887,122.0,19,2337,1511,9,4,16,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4471,6261141.500918107,3,10.83,1243,70,11528602.278791506,99.0,19,1934,857,1202,4,27,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4472,37566849.00550864,3,17.394,2113,70,67832409.35151955,124.0,19,1680,937,1028,4,27,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4473,187834245.0275432,3,43.627,2030,70,307456044.44120073,113.0,19,2330,1069,1293,5,9,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4474,6261141.500918107,3,9.777,1508,70,5897051.113726518,93.0,56,1758,660,259,5,11,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4475,81394839.5119354,3,35.652,764,70,224624127.69632185,83.0,19,1344,1904,336,5,15,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4476,20035652.802937943,3,15.705,754,70,85481068.32533237,94.0,19,2448,304,185,5,16,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4477,939171.225137716,3,16.518,613,70,5540733.30759417,86.0,19,416,193,1210,6,8,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4478,93917122.5137716,3,17.404,1452,70,74405668.75625843,123.0,19,24,1125,1005,6,13,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4479,87655981.0128535,3,56.945,1681,70,72702330.21984686,116.0,19,2122,15,601,6,14,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4480,12522283.001836214,3,20.422,965,70,12066833.79454813,101.0,19,1400,2044,71,6,22,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4481,62611415.00918107,3,98.217,2113,70,687934551.2671903,107.0,19,2137,1423,353,6,29,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4482,10017826.401468972,3,16.328,273,70,11430669.260119043,104.0,19,1173,1681,353,7,25,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4483,85151524.41248626,3,47.237,11,70,85486948.78943004,102.0,19,38,224,1133,7,26,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4484,27549022.604039676,3,26.244,765,70,95415461.25961672,94.0,19,497,2296,120,8,2,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4485,118961688.51744404,3,14.418,1182,70,131368448.44967511,85.0,19,996,2251,832,8,9,0.1231571275908485,0.0,0.0,0.0,0.0,0.0
4486,32557935.80477416,4,44.419,1681,25,37138275.1219991,111.0,19,960,1045,905,3,9,0.0092653103398074,0.0,0.0,0.0,0.0,0.0
4487,500891.3200734486,4,2.853,710,27,626114.1500918107,122.0,43,8,1818,840,4,13,0.0092653103398074,0.0,0.0,0.0,0.0,0.0
4488,5779515.713242983,4,3.561,2096,40,5442357.000103444,100.0,56,330,1110,738,6,8,0.0092653103398074,0.0,0.0,0.0,0.0,0.0
4489,56350273.50826296,4,16.837,1681,70,103892563.49173597,131.0,19,1724,2103,408,7,6,0.0092653103398074,0.0,0.0,0.0,0.0,0.0
4490,18783424.50275432,4,14.682,1568,70,47497601.71212435,97.0,19,111,271,906,7,30,0.0092653103398074,0.0,0.0,0.0,0.0,0.0
4491,375668.4900550864,5,0.6,795,19,363146.2070532502,86.0,22,64,2096,934,3,30,0.0040448087374695,0.0,0.0,0.0,0.0,0.0
4492,6261141.500918107,5,12.47,578,66,43607302.79971559,78.0,19,51,2135,1288,4,20,0.0040448087374695,0.0,0.0,0.0,0.0,0.0
4493,15026739.602203457,5,16.571,954,70,40981620.48206417,93.0,19,451,1183,1296,6,28,0.0040448087374695,0.0,0.0,0.0,0.0,0.0
4494,72629241.41065004,6,54.965,1193,70,63068950.42881727,125.0,19,150,307,1301,1,19,0.078494027685721,0.0,0.0,0.0,0.0,0.0
4495,31305707.504590534,6,76.575,1460,69,96770113.06915726,117.0,19,1068,1313,1295,1,26,0.078494027685721,0.0,0.0,0.0,0.0,0.0
4496,50089132.00734486,6,11.972,2237,69,30954100.58132348,107.0,19,1270,586,1284,2,2,0.078494027685721,0.0,0.0,0.0,0.0,0.0
4497,21287881.103121564,6,23.279,685,11,159948042.4224829,95.0,19,965,486,682,2,3,0.078494027685721,0.0,0.0,0.0,0.0,0.0
4498,37566849.00550864,6,34.948,1879,70,245580214.63234183,104.0,19,1589,1754,257,2,5,0.078494027685721,0.0,0.0,0.0,0.0,0.0
4499,13774511.302019836,6,16.77,1485,70,13148397.151928024,97.0,19,1391,1554,259,2,10,0.078494027685721,0.0,0.0,0.0,0.0,0.0
4500,3130570.7504590536,6,12.601,655,70,10412.278316026812,102.0,19,2206,183,922,2,14,0.078494027685721,0.0,0.0,0.0,0.0,0.0
4501,50089132.00734486,6,40.249,1518,70,27604467.5164869,91.0,19,288,598,673,3,7,0.078494027685721,0.0,0.0,0.0,0.0,0.0
4502,34515664.52036803,6,7.665,1111,20,36556714.00259952,148.0,23,709,1144,793,3,14,0.078494027685721,0.0,0.0,0.0,0.0,0.0
4503,55724159.35817115,6,21.139,805,69,290924569.71099484,120.0,4,211,214,234,3,22,0.078494027685721,0.0,0.0,0.0,0.0,0.0
